Price,ID,Address,Bathrooms,Bedrooms,Size/Area,Purpose,Type,Real State Agency,Real State Agent Name
PKR4.1 Crore,37830772,"Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,GRS Real Estate & Builders,Shahbaz Naseer
PKR1.35 Crore,37682567,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,House,Na,Na
PKR68 Lakh,7681507,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Na,Na
PKR1.65 Crore,38221212,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,NUH Properties,Basim Ahmed Faridi
PKR6.3 Crore,8036924,"Emaar Coral Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,278 Sq. Yd.,For Sale,Flat,Victory Group Real Estate,Wajid
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR8.9 Crore,23915387,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Na,Na
PKR14.5 Crore,37630940,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Bukhari Properties,Bukhari Properties  Builders
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR90 Lakh,Portion 37403099,"North Nazimabad - Block D, North Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Upper Portion,Xperts Real Estate,Khizer Zaib
PKR75 Lakh,Portion 37327224,"North Nazimabad - Block Q, North Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Upper Portion,Xperts Real Estate,Khizer Zaib
PKR90 Lakh,Portion 37347945,"North Nazimabad - Block Q, North Nazimabad, Karachi, Sindh",3,3,115 Sq. Yd,For Sale,Upper Portion,Xperts Real Estate,Khizer Zaib
PKR12 Crore,37952413,"DHA Phase 8, DHA Defence, Karachi, Sindh",5,6,500 Sq. Yd.,For Sale,House,CITI Associates,Naveed Zafar
PKR22 Crore,37198692,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,5,"1,000 Sq. Yd",For Sale,House,CITI Associates,Naveed Zafar
PKR1.15 Crore,7920087,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Na,Na
PKR95 Lakh,7920084,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Na,Na
PKR2.75 Crore,7920086,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",4,4,328 Sq. Yd.,For Sale,Flat,Na,Na
PKR4.75 Crore,37920083,"Bahria Paradise - Precinct 51, Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Na,Na
PKR2.2 Crore,37920080,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.95 Crore,37920081,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR2.75 Crore,37920082,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR2.7 Crore,37920076,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2 Crore,8119275,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",3,4,250 Sq. Yd.,For Sale,Flat,Na,Na
PKR1.6 Crore,38119076,"Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,House,Salaam Estate & Builders,Amir Jamil
PKR2.95 Crore,5541853,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,249 Sq. Yd.,For Sale,Flat,Property Ideas,MUNEER UDDIN
PKR3 Crore,36315785,"Bahria Town - Precinct 16, Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,House,Jinnah Builders & Real Estate,Abdul Raheem
PKR2.58 Crore,37564615,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Trust Real Estate,yasir /Hamza
PKR8.75 Crore,23915355,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Na,Na
PKR8.5 Crore,23915279,"DHA Phase 7, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Na,Na
PKR9.1 Crore,23915105,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Na,Na
PKR3.5 Crore,26125574,"Saadi Town, Scheme 33, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,House,The City Estate & Construction,Syed Amir Hussain
PKR3.4 Crore,Portion 38168758,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar, Karachi, Sindh",4,4,400 Sq. Yd.,For Sale,Lower Portion,Na,Na
PKR4.5 Crore,37837237,"Bahria Paradise - Precinct 51, Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Na,Na
PKR1.66 Crore,37866877,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,Na,Na
PKR10.5 Crore,16679347,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,6,500 Sq. Yd.,For Sale,House,CITI Associates,Naveed Zafar
PKR2.25 Crore,7278084,"Clifton - Block 7, Clifton, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR1.75 Crore,6992352,"Clifton - Block 5, Clifton, Karachi, Sindh",2,2,111 Sq. Yd,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR3.8 Crore,6750048,"Clifton - Block 2, Clifton, Karachi, Sindh",4,4,267 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR2.8 Crore,6750556,"Clifton - Block 5, Clifton, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR2.1 Crore,37920077,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR1.9 Crore,37920079,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR2 Crore,37920073,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
PKR1.9 Crore,37920074,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
PKR1.1 Crore,7511073,"Bahria Town Karachi, Karachi, Sindh",2,2,133 Sq. Yd.,For Sale,Flat,Na,Na
PKR1.25 Crore,7677942,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",12,Na,120 Sq. Yd,For Sale,Flat,Na,Na
PKR2.4 Crore,38295471,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR1.9 Crore,37997755,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR6.25 Crore,36878510,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,377 Sq. Yd.,For Sale,House,Al Mustafa Associates,"M. Saeed Ahmed, Major Irfan"
PKR3.25 Crore,7491614,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,Flat,Al Mustafa Associates,"M. Saeed Ahmed, Major Irfan"
PKR6.9 Crore,38017607,"Askari 5 - Sector H, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,427 Sq. Yd.,For Sale,House,Na,Na
PKR1.4 Crore,6014709,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,Flat,Amir Real Estate,AMIR
PKR23 Crore,38239304,"DHA Phase 8 - Zone B, DHA Phase 8, DHA Defence, Karachi, Sindh",8,8,"1,000 Sq. Yd",For Sale,House,Na,Na
PKR1.6 Crore,37929202,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,Discover Properties,Muhammad Asad
PKR7.1 Crore,30372331,"Falcon Complex New Malir, Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Hussain Enterprises,Fawad Ahmed Zubair Ahmed
PKR5 Crore,37991491,"Bahria Paradise - Precinct 51, Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Urban Homes Estate Builders,Murtaza Ahmed
PKR2.54 Crore,37866882,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR91.8 Lakh,6609434,"Bahria Town Karachi, Karachi, Sindh",2,2,115 Sq. Yd,For Sale,Flat,Rohan Real Estate,Arshad Mehmood
PKR1.75 Crore,5023270,"Clifton - Block 1, Clifton, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR3.25 Crore,use 35213798,"Clifton - Block 2, Clifton, Karachi, Sindh",3,3,389 Sq. Yd.,For Sale,Penthouse,Hunza Estate,Shaheen Khan
PKR60 Lakh,6800240,"Nazimabad 5, Nazimabad, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,Flat,Na,Na
PKR6.7 Crore,6954971,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",3,3,362 Sq. Yd.,For Sale,Flat,Defence 4 U Estate,Abdul Majeed Zafri
PKR22 Crore,36354492,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd",For Sale,House,Defence 4 U Estate,Abdul Majeed Zafri
PKR1.8 Crore,38295451,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.8 Crore,38295456,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.8 Crore,38295457,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR7.2 Crore,37884319,"DHA Phase 6, DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,House,Na,Na
PKR15 Crore,37359268,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR20 Crore,36954473,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,7,600 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR6.75 Crore,36954470,"DHA Phase 4, DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR9.5 Crore,36954471,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR95 Lakh,37928393,"Bahria Greens, Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Al Waiz Group,Aamir Shahzad Waiz
PKR2.35 Crore,37950234,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR6.3 Crore,37802012,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,House,Na,Na
PKR2.4 Crore,37940728,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR1.68 Crore,37814937,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Dua Properties,Rana Arslan.
PKR1.6 Crore,38143434,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,House,Aabad Group,Umair Baloch
PKR52 Lakh,8224124,"Federal B Area - Block 8, Federal B Area, Karachi, Sindh",3,3,130 Sq. Yd.,For Sale,Flat,Belong Real Estate Developers  Advisors,Adeel
PKR36 Crore,37536366,"Shaheed Millat Road, Karachi, Sindh",9,10,"1,000 Sq. Yd",For Sale,House,Na,Na
PKR6.4 Crore,36821724,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar, Karachi, Sindh",8,6,400 Sq. Yd.,For Sale,House,Hussain Properties,Hussain haider
PKR5.7 Crore,37797393,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,House,Na,Na
PKR43.21 Lakh,6791207,"Bahria Town Karachi, Karachi, Sindh",1,1,54 Sq. Yd.,For Sale,Flat,Rohan Real Estate,Arshad Mehmood
PKR2.6 Crore,38138276,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR5.75 Crore,6289185,"Clifton - Block 2, Clifton, Karachi, Sindh",3,3,400 Sq. Yd.,For Sale,Flat,Defence 4 U Estate,Ahad Khan
PKR90 Lakh,5058301,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Defence 4 U Estate,Ahad Khan
PKR7.6 Crore,5831723,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,400 Sq. Yd.,For Sale,Flat,Defence 4 U Estate,Abdul Majeed Zafri
PKR1 Crore,4048163,"Tauheed Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,2,100 Sq. Yd,For Sale,Flat,Defence 4 U Estate,Ahad Khan
PKR13 Crore,7632028,"Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",5,5,87 Sq. Yd.,For Sale,Flat,Brickswall Enterprises,Yaseen Memon
PKR1.85 Crore,38295397,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.85 Crore,38295395,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.64 Crore,38295365,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,Na,Na
PKR1.85 Crore,38295394,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR7 Crore,34664924,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",6,5,400 Sq. Yd.,For Sale,House,Home Construction & Associates,M. Asad Ullah Khan
PKR27.1 Lakh,8295238,"Bahria Town Karachi, Karachi, Sindh",2,2,52 Sq. Yd.,For Sale,Flat,Na,Na
PKR15.38 Lakh,8295237,"Bahria Town Karachi, Karachi, Sindh",1,1,21 Sq. Yd.,For Sale,Flat,Na,Na
PKR41.92 Lakh,38295236,"Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR95 Lakh,37927429,"Bahria Greens, Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Al Waiz Group,Aamir Shahzad Waiz
PKR14 Crore,37880580,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Bukhari Properties,Bukhari Properties  Builders
PKR10.25 Crore,37795526,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,5,56 Sq. Yd.,For Sale,House,Qureshi Estate,"Abdul Waseem, Shafiq Qureshi"
PKR6.25 Crore,37474917,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,House,Al Mustafa Associates,"M. Saeed Ahmed, Major Irfan"
PKR7.3 Crore,35399578,"Falcon Complex New Malir, Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,AK Services,Ahmed Kaleem
PKR1.9 Crore,37796864,"Gulshan-e-Maymar, Gadap Town, Karachi, Sindh",4,6,120 Sq. Yd,For Sale,House,Al Azmat Estate,Azmat Ali
PKR80 Lakh,877280,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,2,80 Sq. Yd.,For Sale,Flat,Lucky Estate & builders,Syed Ali Murtaza LUCKY ESTATE  and builders
PKR1.7 Crore,35902209,"Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,Jinnah Builders & Real Estate,Basit Rajput
PKR3.7 Crore,38212807,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar, Gadap Town, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,House,Al Rafay Enterprises,Faizan Ali
PKR2.46 Crore,37761460,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Jinnah Builders & Real Estate,Hassan Rajput
PKR85 Lakh,7709616,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Jinnah Builders & Real Estate,Hassan Rajput
PKR95 Lakh,7278768,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR3.6 Crore,3564706,"Frere Town, Karachi, Sindh",3,3,256 Sq. Yd.,For Sale,Flat,Star Properties,Muhammad Moiz Khan
PKR2.85 Crore,37451759,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR2.95 Crore,37451761,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR2.8 Crore,37451757,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR41.92 Lakh,38295234,"Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Na,Na
PKR1.57 Crore,38295203,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
PKR94 Lakh,8295206,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Na,Na
PKR85 Lakh,4745861,"Gulshan-e-Iqbal - Block 4, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Home Construction & Associates,M. Asad Ullah Khan
PKR2.03 Crore,38295001,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.03 Crore,38295002,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.03 Crore,38295003,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.1 Crore,38294903,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR3.25 Crore,6880666,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,Flat,Al Mustafa Associates,"M. Saeed Ahmed, Major Irfan"
PKR7.2 Crore,37475371,"Askari 5 - Sector H, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,377 Sq. Yd.,For Sale,House,Al Mustafa Associates,"M. Saeed Ahmed, Major Irfan"
PKR3.3 Crore,7491604,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,Flat,Al Mustafa Associates,"M. Saeed Ahmed, Major Irfan"
PKR3.15 Crore,7491612,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,Flat,Na,Na
PKR1.64 Crore,37894148,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,4,125 Sq. Yd.,For Sale,House,Na,Na
PKR2 Crore,38211414,"Saadi Town - Block 5, Saadi Town, Scheme 33, Karachi, Sindh",4,5,120 Sq. Yd,For Sale,House,Haram Rasheed Associates,Farukh Huda
PKR1.35 Crore,7516505,"Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,144 Sq. Yd.,For Sale,Flat,Dastak Real Estate,M. Nawaz Awan
PKR7.75 Crore,8164329,"DHA Phase 8, DHA Defence, Karachi, Sindh",2,2,197 Sq. Yd.,For Sale,Flat,Na,Na
PKR3 Crore,35903082,"Bahria Town - Precinct 16, Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,House,Jinnah Builders & Real Estate,SHAYAN
PKR17 Lakh,8206779,"Allahwala Town, Korangi, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,Flat,Al Tawakal Estate,Jahangir Khan
PKR95 Lakh,7567572,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Jinnah Builders & Real Estate,Muhammad Yaqub
PKR2.6 Crore,37950239,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR1.1 Crore,7451763,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR1.13 Crore,7451764,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR1.14 Crore,7451765,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR1.2 Crore,7451767,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR90 Lakh,7451768,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR2.1 Crore,38294899,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.1 Crore,38294897,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR9 Crore,36851257,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,300 Sq. Yd.,For Sale,House,Marvi Associates,Khadija
PKR6 Crore,8294810,"Emaar Ocean Front, DHA Phase 8, DHA Defence, Karachi, Sindh",2,2,222 Sq. Yd.,For Sale,Flat,H&S Real Estate,Waqas Baig
PKR20 Lakh,6286361,"Allahwala Town - Sector 31-B, Allahwala Town, Korangi, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,Flat,Al Tawakal Estate,Jahangir Khan
PKR2.02 Crore,38294626,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
PKR2.02 Crore,38294627,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR2.55 Crore,37892827,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,5,350 Sq. Yd.,For Sale,House,Na,Na
PKR1.15 Crore,7877967,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Na,Na
PKR1.75 Crore,37877954,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR2.4 Crore,37877955,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR4.3 Crore,37877956,"Bahria Paradise - Precinct 51, Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Na,Na
PKR5.65 Crore,37467637,"North Nazimabad - Block L, North Nazimabad, Karachi, Sindh",6,6,233 Sq. Yd.,For Sale,House,Apex Real Estate,Abdullah
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR13.5 Crore,18736542,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd",For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR1.85 Crore,38193823,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Broadway Real Estate,Mian Talib Hussain
PKR2.15 Crore,38271720,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Pakistan Property Leaders,Rana Muzahir
PKR92 Lakh,7451770,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Dua Associates  Builders,"Saad, Aijaz Marri"
PKR8.8 Crore,37658360,"Clifton - Block 9, Clifton, Karachi, Sindh",5,5,278 Sq. Yd.,For Sale,House,Virtual Host Builder & Developers,Taib Arshad
PKR75 Lakh,5964653,"Safoora Goth, Gulistan-e-Jauhar, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,Flat,Brickswall Enterprises,Yaseen Memon
PKR1.45 Crore,Portion 34313937,"Nazimabad 1, Nazimabad, Karachi, Sindh",3,3,133 Sq. Yd.,For Sale,Upper Portion,Grow More Investments,Muhammad Taha Farooqi
